,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,class
4189,75.0,267.0,19.0,102.0,6.0,1.0,1.0,86.0,36.0,7,2,7.0,0.0,57.0,0.0,1.0,0.0,77.0,-8.0,1.0,1.0,1.0,100.0,Bad
205,61.0,338.0,2.0,145.0,32.0,0.0,0.0,88.0,4.0,4,6,33.0,1.0,27.0,12.0,0.0,0.0,56.0,85.0,15.0,2.0,6.0,78.0,Bad
4984,64.0,223.0,3.0,77.0,21.0,0.0,0.0,100.0,-7.0,7,8,21.0,1.0,10.0,0.0,6.0,6.0,93.0,-8.0,6.0,1.0,3.0,100.0,Good
8244,80.0,117.0,2.0,59.0,32.0,0.0,0.0,100.0,-7.0,7,8,34.0,3.0,24.0,0.0,2.0,2.0,27.0,-8.0,4.0,2.0,1.0,54.0,Bad
8719,61.0,74.0,5.0,38.0,24.0,2.0,2.0,85.0,4.0,4,4,26.0,2.0,31.0,0.0,1.0,1.0,43.0,87.0,2.0,4.0,0.0,46.0,Bad
8396,62.0,134.0,3.0,48.0,17.0,0.0,0.0,94.0,0.0,4,6,19.0,3.0,63.0,0.0,1.0,1.0,63.0,55.0,2.0,5.0,1.0,88.0,Bad
4106,89.0,474.0,49.0,184.0,8.0,0.0,0.0,100.0,-7.0,7,8,15.0,0.0,0.0,-8.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,Bad
4449,74.0,61.0,2.0,22.0,7.0,0.0,0.0,100.0,-7.0,7,8,8.0,4.0,50.0,0.0,1.0,1.0,38.0,96.0,2.0,1.0,0.0,100.0,Bad
3855,45.0,341.0,6.0,75.0,25.0,2.0,1.0,85.0,1.0,3,5,48.0,3.0,35.0,1.0,1.0,1.0,89.0,-8.0,8.0,1.0,4.0,83.0,Bad
1246,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
5263,77.0,117.0,3.0,55.0,18.0,0.0,0.0,89.0,12.0,6,6,19.0,1.0,53.0,0.0,3.0,3.0,29.0,65.0,3.0,4.0,0.0,88.0,Bad
274,84.0,191.0,35.0,104.0,11.0,0.0,0.0,100.0,-7.0,7,8,12.0,0.0,58.0,0.0,2.0,0.0,4.0,50.0,1.0,2.0,0.0,75.0,Bad
3602,71.0,179.0,6.0,107.0,37.0,0.0,0.0,97.0,53.0,6,6,12.0,1.0,35.0,2.0,3.0,1.0,38.0,93.0,7.0,3.0,2.0,56.0,Good
1159,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
3330,81.0,166.0,4.0,60.0,20.0,0.0,0.0,100.0,-7.0,7,8,21.0,1.0,20.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,25.0,Bad
9440,82.0,229.0,11.0,101.0,25.0,0.0,0.0,100.0,-7.0,7,8,25.0,1.0,36.0,0.0,0.0,0.0,8.0,-8.0,4.0,1.0,0.0,50.0,Good
7935,84.0,394.0,2.0,106.0,23.0,0.0,0.0,92.0,33.0,5,6,25.0,1.0,40.0,0.0,0.0,0.0,11.0,66.0,5.0,4.0,0.0,75.0,Good
2988,62.0,197.0,13.0,81.0,22.0,1.0,1.0,74.0,3.0,4,3,18.0,0.0,22.0,0.0,1.0,1.0,30.0,91.0,4.0,2.0,1.0,50.0,Bad
9693,69.0,266.0,5.0,93.0,22.0,2.0,0.0,89.0,28.0,6,5,27.0,2.0,41.0,9.0,0.0,0.0,27.0,92.0,6.0,2.0,1.0,67.0,Bad
6407,69.0,50.0,5.0,32.0,15.0,0.0,0.0,100.0,-7.0,7,8,16.0,1.0,50.0,0.0,2.0,2.0,55.0,68.0,5.0,1.0,1.0,67.0,Good
8959,91.0,240.0,22.0,118.0,8.0,0.0,0.0,100.0,-7.0,7,8,8.0,0.0,0.0,0.0,0.0,0.0,5.0,-8.0,3.0,-8.0,0.0,50.0,Good
8645,65.0,345.0,1.0,110.0,57.0,0.0,0.0,95.0,11.0,4,6,59.0,4.0,25.0,1.0,1.0,1.0,24.0,66.0,6.0,4.0,0.0,33.0,Bad
4746,85.0,404.0,4.0,80.0,43.0,0.0,0.0,100.0,-7.0,7,8,44.0,3.0,28.0,20.0,0.0,0.0,3.0,54.0,7.0,3.0,0.0,63.0,Good
8108,62.0,150.0,13.0,80.0,21.0,1.0,1.0,87.0,8.0,0,6,23.0,0.0,30.0,14.0,0.0,0.0,40.0,-8.0,7.0,1.0,0.0,100.0,Bad
4888,89.0,148.0,6.0,72.0,22.0,1.0,0.0,96.0,34.0,6,5,24.0,1.0,13.0,-8.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,12.0,Good
4503,64.0,52.0,4.0,17.0,12.0,0.0,0.0,100.0,-7.0,7,8,14.0,6.0,58.0,-7.0,0.0,0.0,100.0,67.0,5.0,4.0,1.0,100.0,Bad
2634,63.0,271.0,2.0,51.0,20.0,0.0,0.0,100.0,-7.0,7,8,26.0,2.0,32.0,-7.0,1.0,1.0,88.0,94.0,9.0,2.0,3.0,100.0,Bad
4968,77.0,132.0,8.0,70.0,23.0,0.0,0.0,100.0,-7.0,7,8,23.0,1.0,48.0,3.0,2.0,2.0,21.0,88.0,2.0,3.0,0.0,71.0,Good
3362,58.0,117.0,6.0,54.0,14.0,2.0,1.0,80.0,4.0,4,5,15.0,6.0,47.0,0.0,0.0,0.0,46.0,84.0,5.0,3.0,1.0,80.0,Bad
6584,67.0,187.0,9.0,67.0,15.0,1.0,1.0,88.0,2.0,0,2,17.0,1.0,41.0,0.0,1.0,1.0,60.0,56.0,5.0,2.0,1.0,78.0,Bad
3865,89.0,388.0,14.0,116.0,12.0,0.0,0.0,100.0,-7.0,7,8,47.0,0.0,25.0,-8.0,0.0,0.0,8.0,-8.0,4.0,-8.0,0.0,80.0,Good
8733,66.0,186.0,9.0,61.0,24.0,1.0,1.0,100.0,-7.0,6,8,27.0,1.0,63.0,0.0,0.0,0.0,79.0,85.0,6.0,6.0,3.0,100.0,Bad
7903,72.0,103.0,9.0,58.0,16.0,2.0,0.0,89.0,59.0,6,5,19.0,1.0,6.0,1.0,1.0,1.0,14.0,-8.0,2.0,-8.0,1.0,18.0,Bad
552,63.0,137.0,5.0,70.0,10.0,4.0,4.0,92.0,6.0,0,2,13.0,1.0,75.0,-7.0,1.0,1.0,68.0,90.0,1.0,3.0,0.0,100.0,Bad
7858,70.0,94.0,1.0,28.0,26.0,0.0,0.0,100.0,-7.0,7,8,30.0,10.0,28.0,1.0,3.0,3.0,22.0,74.0,2.0,5.0,1.0,67.0,Bad
3241,55.0,171.0,10.0,65.0,52.0,1.0,1.0,98.0,1.0,4,6,54.0,1.0,69.0,1.0,2.0,2.0,83.0,56.0,6.0,12.0,2.0,90.0,Bad
2326,67.0,248.0,9.0,45.0,30.0,1.0,0.0,94.0,28.0,6,5,28.0,2.0,16.0,-7.0,0.0,0.0,40.0,77.0,6.0,4.0,1.0,45.0,Bad
8253,61.0,172.0,24.0,80.0,4.0,1.0,0.0,43.0,7.0,4,5,7.0,0.0,14.0,0.0,2.0,2.0,91.0,-8.0,4.0,-8.0,3.0,80.0,Bad
5378,55.0,378.0,15.0,103.0,22.0,2.0,2.0,75.0,1.0,0,2,26.0,0.0,29.0,-7.0,3.0,2.0,40.0,73.0,5.0,3.0,1.0,67.0,Bad
4739,86.0,269.0,5.0,80.0,25.0,0.0,0.0,100.0,-7.0,7,8,25.0,1.0,16.0,4.0,1.0,1.0,2.0,-8.0,3.0,1.0,0.0,27.0,Good
2293,55.0,312.0,3.0,72.0,24.0,3.0,1.0,78.0,1.0,3,3,27.0,6.0,22.0,-7.0,1.0,1.0,18.0,71.0,10.0,2.0,1.0,55.0,Good
8455,80.0,342.0,4.0,68.0,28.0,0.0,0.0,100.0,-7.0,7,8,28.0,2.0,57.0,0.0,1.0,1.0,57.0,86.0,5.0,5.0,1.0,83.0,Bad
10260,84.0,241.0,16.0,95.0,21.0,0.0,0.0,95.0,27.0,6,6,21.0,0.0,24.0,2.0,2.0,2.0,9.0,-8.0,3.0,1.0,0.0,50.0,Good
7881,83.0,149.0,13.0,80.0,13.0,0.0,0.0,100.0,-7.0,7,8,13.0,0.0,46.0,8.0,0.0,0.0,26.0,82.0,3.0,1.0,0.0,80.0,Bad
5517,86.0,174.0,3.0,77.0,22.0,0.0,0.0,95.0,46.0,6,6,22.0,1.0,23.0,2.0,2.0,2.0,2.0,99.0,1.0,2.0,0.0,50.0,Good
2126,66.0,398.0,13.0,129.0,14.0,1.0,0.0,81.0,2.0,4,5,16.0,0.0,13.0,0.0,0.0,0.0,32.0,-8.0,3.0,1.0,0.0,67.0,Bad
15,63.0,184.0,3.0,77.0,34.0,0.0,0.0,97.0,32.0,6,6,36.0,2.0,36.0,0.0,11.0,10.0,71.0,80.0,10.0,2.0,3.0,82.0,Bad
2646,70.0,251.0,50.0,164.0,16.0,0.0,0.0,94.0,10.0,4,6,23.0,0.0,44.0,-7.0,0.0,0.0,30.0,-8.0,2.0,1.0,1.0,80.0,Bad
6541,63.0,208.0,6.0,86.0,39.0,1.0,1.0,95.0,9.0,4,6,43.0,1.0,45.0,0.0,11.0,11.0,5.0,82.0,6.0,5.0,0.0,86.0,Bad
3619,73.0,347.0,8.0,120.0,37.0,1.0,1.0,95.0,22.0,6,4,53.0,2.0,46.0,0.0,1.0,1.0,66.0,84.0,5.0,2.0,2.0,70.0,Good
8619,74.0,178.0,3.0,54.0,24.0,0.0,0.0,100.0,-7.0,7,8,25.0,6.0,28.0,2.0,1.0,1.0,21.0,-8.0,3.0,1.0,1.0,44.0,Good
2856,79.0,97.0,9.0,44.0,26.0,0.0,0.0,96.0,60.0,6,6,26.0,1.0,12.0,5.0,0.0,0.0,5.0,-8.0,5.0,1.0,0.0,33.0,Bad
9628,55.0,241.0,5.0,89.0,11.0,3.0,2.0,71.0,2.0,4,3,14.0,1.0,64.0,0.0,1.0,1.0,78.0,75.0,3.0,2.0,1.0,83.0,Bad
5217,77.0,316.0,4.0,85.0,53.0,0.0,0.0,100.0,-7.0,7,8,57.0,4.0,21.0,0.0,1.0,1.0,20.0,97.0,10.0,4.0,3.0,50.0,Bad
8129,82.0,163.0,3.0,67.0,46.0,0.0,0.0,100.0,-7.0,7,8,47.0,1.0,17.0,4.0,1.0,1.0,14.0,-8.0,3.0,1.0,0.0,25.0,Good
3214,77.0,222.0,4.0,102.0,39.0,0.0,0.0,100.0,-7.0,7,8,39.0,1.0,26.0,1.0,1.0,1.0,30.0,73.0,16.0,3.0,1.0,87.0,Bad
7112,47.0,147.0,6.0,43.0,15.0,2.0,2.0,71.0,6.0,1,3,18.0,1.0,59.0,0.0,0.0,0.0,91.0,76.0,4.0,6.0,4.0,91.0,Good
7118,76.0,190.0,6.0,65.0,23.0,0.0,0.0,96.0,29.0,6,6,24.0,3.0,33.0,0.0,1.0,1.0,70.0,92.0,3.0,2.0,2.0,71.0,Bad
4532,58.0,149.0,17.0,66.0,16.0,8.0,4.0,61.0,5.0,4,2,25.0,0.0,29.0,-7.0,0.0,0.0,19.0,81.0,2.0,2.0,0.0,67.0,Bad
3188,69.0,307.0,9.0,108.0,20.0,0.0,0.0,81.0,3.0,4,6,21.0,1.0,33.0,6.0,0.0,0.0,20.0,58.0,4.0,3.0,0.0,89.0,Bad
3657,55.0,167.0,3.0,63.0,25.0,0.0,0.0,84.0,5.0,4,6,11.0,4.0,32.0,2.0,1.0,1.0,66.0,43.0,7.0,3.0,2.0,71.0,Bad
1384,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
8527,88.0,-8.0,41.0,102.0,8.0,1.0,1.0,100.0,-7.0,6,8,8.0,0.0,38.0,0.0,1.0,1.0,0.0,83.0,2.0,1.0,0.0,60.0,Bad
5842,72.0,38.0,6.0,17.0,17.0,0.0,0.0,100.0,-7.0,7,8,17.0,4.0,12.0,0.0,0.0,0.0,59.0,76.0,3.0,1.0,0.0,57.0,Bad
1810,84.0,213.0,13.0,114.0,27.0,0.0,0.0,100.0,-7.0,7,8,30.0,0.0,7.0,0.0,0.0,0.0,26.0,65.0,4.0,2.0,0.0,75.0,Bad
5402,56.0,158.0,1.0,63.0,10.0,1.0,0.0,71.0,1.0,4,5,14.0,3.0,14.0,-7.0,1.0,1.0,46.0,-8.0,6.0,1.0,2.0,100.0,Bad
366,57.0,162.0,6.0,66.0,25.0,1.0,0.0,80.0,7.0,4,5,31.0,1.0,40.0,0.0,1.0,1.0,47.0,68.0,6.0,3.0,1.0,82.0,Bad
9907,59.0,128.0,19.0,64.0,3.0,2.0,0.0,20.0,3.0,3,5,5.0,0.0,80.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,-8.0,67.0,Bad
8843,57.0,35.0,7.0,16.0,10.0,0.0,0.0,100.0,-7.0,7,8,10.0,4.0,30.0,0.0,2.0,2.0,81.0,85.0,6.0,2.0,2.0,89.0,Bad
2577,91.0,244.0,20.0,84.0,12.0,0.0,0.0,100.0,-7.0,7,8,15.0,0.0,43.0,-7.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,50.0,Good
2270,70.0,154.0,8.0,124.0,9.0,1.0,0.0,70.0,5.0,3,5,24.0,1.0,50.0,-7.0,1.0,1.0,9.0,-8.0,1.0,1.0,0.0,40.0,Bad
7053,89.0,395.0,2.0,132.0,11.0,0.0,0.0,100.0,-7.0,7,8,12.0,1.0,25.0,2.0,2.0,2.0,7.0,99.0,3.0,1.0,0.0,67.0,Good
5588,68.0,165.0,6.0,71.0,21.0,1.0,0.0,65.0,22.0,6,5,23.0,3.0,65.0,0.0,0.0,0.0,11.0,85.0,1.0,3.0,0.0,57.0,Good
9974,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Good
5004,86.0,293.0,3.0,90.0,18.0,0.0,0.0,100.0,-7.0,6,7,18.0,1.0,44.0,2.0,1.0,1.0,2.0,100.0,4.0,2.0,0.0,86.0,Good
3878,69.0,166.0,1.0,97.0,19.0,0.0,0.0,100.0,-7.0,7,8,13.0,4.0,0.0,0.0,13.0,13.0,40.0,-8.0,8.0,-8.0,4.0,73.0,Bad
6932,63.0,32.0,12.0,20.0,12.0,0.0,0.0,100.0,-7.0,7,8,12.0,0.0,50.0,13.0,0.0,0.0,71.0,60.0,5.0,4.0,2.0,100.0,Bad
7472,72.0,270.0,1.0,91.0,35.0,0.0,0.0,94.0,22.0,6,6,36.0,2.0,8.0,0.0,0.0,0.0,40.0,-8.0,11.0,1.0,1.0,57.0,Bad
3245,70.0,259.0,5.0,81.0,23.0,1.0,1.0,91.0,27.0,6,6,22.0,1.0,35.0,0.0,2.0,2.0,38.0,39.0,11.0,2.0,3.0,81.0,Bad
705,57.0,321.0,2.0,75.0,11.0,0.0,0.0,75.0,8.0,4,6,12.0,1.0,17.0,1.0,1.0,1.0,102.0,-8.0,6.0,1.0,5.0,100.0,Bad
2942,59.0,153.0,12.0,61.0,18.0,1.0,1.0,84.0,76.0,0,6,9.0,0.0,26.0,15.0,0.0,0.0,85.0,89.0,7.0,2.0,3.0,82.0,Bad
2672,88.0,225.0,6.0,112.0,23.0,0.0,0.0,96.0,18.0,6,6,22.0,2.0,22.0,-7.0,0.0,0.0,3.0,-8.0,3.0,-8.0,0.0,38.0,Good
8716,58.0,163.0,2.0,67.0,23.0,1.0,0.0,81.0,3.0,4,5,27.0,4.0,52.0,0.0,5.0,5.0,40.0,79.0,7.0,5.0,1.0,93.0,Bad
9336,67.0,310.0,18.0,101.0,31.0,0.0,0.0,97.0,9.0,4,6,31.0,0.0,42.0,0.0,1.0,1.0,72.0,31.0,3.0,2.0,2.0,86.0,Good
6480,73.0,131.0,6.0,54.0,11.0,0.0,0.0,100.0,-7.0,7,8,11.0,1.0,27.0,0.0,2.0,2.0,76.0,98.0,5.0,1.0,2.0,100.0,Good
3532,87.0,42.0,15.0,120.0,12.0,0.0,0.0,100.0,-7.0,7,8,12.0,0.0,33.0,-8.0,0.0,0.0,41.0,-8.0,1.0,1.0,0.0,50.0,Good
3367,64.0,116.0,14.0,47.0,43.0,0.0,0.0,100.0,-7.0,7,8,48.0,0.0,15.0,0.0,1.0,1.0,59.0,78.0,15.0,2.0,3.0,91.0,Good
1920,78.0,161.0,6.0,70.0,18.0,0.0,0.0,90.0,14.0,6,6,20.0,1.0,30.0,0.0,0.0,0.0,1.0,67.0,3.0,3.0,0.0,64.0,Bad
7740,55.0,254.0,1.0,69.0,23.0,0.0,0.0,92.0,0.0,4,6,24.0,1.0,58.0,21.0,0.0,0.0,97.0,66.0,5.0,3.0,4.0,89.0,Bad
38,65.0,116.0,10.0,37.0,14.0,1.0,1.0,93.0,72.0,6,2,15.0,1.0,13.0,0.0,2.0,2.0,52.0,-8.0,3.0,1.0,2.0,56.0,Bad
8048,80.0,290.0,21.0,100.0,10.0,0.0,0.0,100.0,-7.0,7,8,10.0,0.0,30.0,0.0,1.0,1.0,42.0,-8.0,2.0,-8.0,1.0,40.0,Good
4440,70.0,130.0,8.0,67.0,11.0,1.0,0.0,92.0,3.0,3,2,12.0,1.0,58.0,0.0,1.0,1.0,45.0,78.0,1.0,2.0,-8.0,75.0,Bad
1119,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
6607,66.0,74.0,15.0,43.0,13.0,0.0,0.0,100.0,-7.0,7,8,14.0,0.0,23.0,-7.0,0.0,0.0,68.0,64.0,5.0,1.0,3.0,75.0,Good
1814,81.0,397.0,35.0,108.0,21.0,0.0,0.0,100.0,-7.0,7,8,21.0,0.0,14.0,0.0,2.0,2.0,23.0,-8.0,13.0,-8.0,1.0,81.0,Bad
5315,80.0,263.0,14.0,84.0,23.0,0.0,0.0,96.0,-8.0,6,6,23.0,0.0,52.0,0.0,0.0,0.0,8.0,33.0,4.0,3.0,0.0,70.0,Good
4705,84.0,220.0,7.0,97.0,33.0,0.0,0.0,97.0,20.0,6,6,39.0,1.0,59.0,1.0,1.0,1.0,1.0,71.0,2.0,4.0,0.0,55.0,Bad
8749,67.0,89.0,2.0,41.0,19.0,0.0,0.0,100.0,-7.0,7,8,21.0,5.0,71.0,0.0,4.0,4.0,83.0,91.0,4.0,5.0,2.0,100.0,Bad
6553,57.0,118.0,16.0,54.0,2.0,7.0,7.0,20.0,10.0,4,2,10.0,0.0,40.0,0.0,4.0,4.0,40.0,33.0,1.0,3.0,0.0,83.0,Bad
1366,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
197,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
4611,82.0,511.0,20.0,168.0,20.0,0.0,0.0,100.0,-7.0,7,8,20.0,0.0,25.0,-7.0,0.0,0.0,16.0,-8.0,3.0,1.0,1.0,40.0,Bad
1793,57.0,121.0,12.0,63.0,7.0,4.0,4.0,70.0,57.0,0,2,11.0,0.0,60.0,0.0,0.0,0.0,38.0,78.0,1.0,3.0,0.0,100.0,Bad
2639,56.0,329.0,5.0,20.0,11.0,0.0,0.0,100.0,-7.0,7,8,18.0,2.0,36.0,-7.0,3.0,3.0,73.0,55.0,6.0,3.0,3.0,100.0,Good
5397,63.0,203.0,4.0,83.0,32.0,1.0,1.0,97.0,-8.0,6,6,35.0,1.0,60.0,-7.0,2.0,2.0,68.0,8.0,8.0,2.0,1.0,92.0,Good
663,83.0,241.0,40.0,213.0,26.0,0.0,0.0,100.0,-7.0,7,8,27.0,0.0,26.0,5.0,0.0,0.0,32.0,-8.0,5.0,1.0,1.0,75.0,Good
3093,84.0,230.0,3.0,95.0,24.0,0.0,0.0,100.0,-7.0,7,8,48.0,3.0,24.0,3.0,2.0,2.0,21.0,-8.0,3.0,1.0,1.0,36.0,Good
1737,64.0,480.0,15.0,92.0,31.0,1.0,1.0,94.0,3.0,0,2,33.0,0.0,15.0,0.0,0.0,0.0,86.0,-8.0,9.0,1.0,2.0,91.0,Bad
3687,63.0,204.0,1.0,71.0,48.0,0.0,0.0,98.0,28.0,6,6,30.0,5.0,47.0,1.0,1.0,1.0,51.0,90.0,5.0,11.0,2.0,70.0,Bad
3720,92.0,-8.0,37.0,103.0,19.0,0.0,0.0,100.0,-7.0,7,8,0.0,0.0,26.0,0.0,1.0,1.0,0.0,-8.0,0.0,-8.0,0.0,0.0,Good
9716,73.0,197.0,27.0,109.0,6.0,1.0,1.0,100.0,-7.0,6,8,7.0,0.0,71.0,-8.0,0.0,0.0,8.0,-8.0,1.0,2.0,0.0,100.0,Good
6083,59.0,174.0,2.0,92.0,10.0,0.0,0.0,69.0,0.0,4,6,13.0,1.0,62.0,12.0,0.0,0.0,94.0,100.0,3.0,1.0,1.0,80.0,Bad
7985,68.0,248.0,6.0,72.0,35.0,1.0,1.0,97.0,8.0,0,2,39.0,1.0,28.0,11.0,0.0,0.0,9.0,63.0,3.0,3.0,1.0,33.0,Good
18,89.0,244.0,9.0,147.0,10.0,0.0,0.0,100.0,-7.0,7,8,10.0,1.0,10.0,0.0,0.0,0.0,3.0,-8.0,2.0,-8.0,0.0,50.0,Bad
1638,84.0,150.0,11.0,68.0,23.0,0.0,0.0,100.0,-7.0,7,8,25.0,1.0,24.0,0.0,0.0,0.0,1.0,-8.0,1.0,1.0,1.0,17.0,Bad
3176,67.0,-8.0,14.0,67.0,3.0,1.0,1.0,100.0,-7.0,6,8,0.0,0.0,0.0,0.0,2.0,2.0,42.0,-8.0,2.0,-8.0,0.0,100.0,Good
342,70.0,206.0,19.0,75.0,17.0,0.0,0.0,100.0,-7.0,7,8,18.0,0.0,28.0,0.0,1.0,1.0,58.0,-8.0,4.0,1.0,3.0,60.0,Good
416,86.0,130.0,9.0,49.0,17.0,0.0,0.0,100.0,-7.0,7,8,17.0,1.0,24.0,0.0,0.0,0.0,7.0,132.0,1.0,4.0,0.0,50.0,Good
1760,59.0,170.0,2.0,69.0,40.0,1.0,0.0,87.0,4.0,3,5,46.0,5.0,41.0,0.0,0.0,0.0,38.0,54.0,11.0,5.0,3.0,77.0,Bad
6527,58.0,188.0,5.0,83.0,8.0,0.0,0.0,64.0,2.0,4,6,11.0,3.0,9.0,0.0,1.0,1.0,59.0,-8.0,5.0,1.0,1.0,88.0,Bad
2350,91.0,17.0,58.0,177.0,10.0,0.0,0.0,100.0,-7.0,7,8,3.0,0.0,10.0,-7.0,0.0,0.0,2.0,-8.0,5.0,-8.0,0.0,71.0,Good
1671,89.0,323.0,9.0,117.0,9.0,0.0,0.0,100.0,-7.0,7,8,9.0,1.0,11.0,0.0,5.0,5.0,0.0,-8.0,0.0,-8.0,-8.0,0.0,Bad
6379,64.0,187.0,16.0,85.0,16.0,0.0,0.0,78.0,4.0,4,6,18.0,0.0,17.0,0.0,0.0,0.0,52.0,-8.0,6.0,1.0,2.0,64.0,Bad
4135,74.0,158.0,2.0,58.0,36.0,1.0,1.0,97.0,-8.0,6,6,40.0,5.0,45.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,-8.0,57.0,Good
1560,70.0,217.0,1.0,66.0,31.0,0.0,0.0,97.0,49.0,6,6,33.0,6.0,52.0,0.0,2.0,2.0,71.0,94.0,3.0,9.0,1.0,82.0,Bad
7850,78.0,207.0,18.0,77.0,9.0,0.0,0.0,100.0,-7.0,7,8,9.0,0.0,44.0,6.0,0.0,0.0,21.0,-8.0,2.0,1.0,1.0,75.0,Good
10293,79.0,102.0,8.0,45.0,21.0,0.0,0.0,100.0,-7.0,7,8,21.0,1.0,43.0,0.0,0.0,0.0,26.0,-8.0,1.0,2.0,0.0,43.0,Good
9548,76.0,133.0,26.0,69.0,5.0,0.0,0.0,80.0,25.0,6,6,5.0,0.0,60.0,-7.0,1.0,1.0,13.0,65.0,1.0,2.0,0.0,75.0,Good
1254,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
6002,87.0,332.0,2.0,127.0,15.0,0.0,0.0,100.0,-7.0,7,8,17.0,1.0,59.0,23.0,0.0,0.0,13.0,89.0,2.0,2.0,0.0,80.0,Good
7434,77.0,46.0,5.0,27.0,7.0,0.0,0.0,100.0,-7.0,7,8,7.0,2.0,43.0,0.0,1.0,1.0,0.0,96.0,0.0,2.0,-8.0,67.0,Bad
1285,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,Bad
810,69.0,276.0,3.0,118.0,33.0,0.0,0.0,97.0,41.0,6,6,35.0,1.0,17.0,3.0,2.0,2.0,69.0,100.0,9.0,2.0,6.0,67.0,Good
10168,76.0,230.0,6.0,76.0,22.0,0.0,0.0,82.0,38.0,6,6,22.0,2.0,23.0,21.0,0.0,0.0,5.0,-8.0,3.0,1.0,1.0,33.0,Good
7516,76.0,169.0,6.0,63.0,29.0,1.0,0.0,90.0,12.0,6,5,30.0,2.0,40.0,-7.0,0.0,0.0,0.0,27.0,1.0,3.0,0.0,33.0,Good
6455,56.0,4.0,4.0,4.0,1.0,1.0,1.0,100.0,-7.0,7,8,2.0,1.0,100.0,0.0,2.0,1.0,-8.0,100.0,-8.0,1.0,-8.0,100.0,Bad
8020,78.0,266.0,13.0,90.0,41.0,0.0,0.0,100.0,-7.0,7,8,44.0,0.0,36.0,2.0,1.0,1.0,18.0,36.0,2.0,5.0,1.0,70.0,Good
1058,83.0,165.0,7.0,92.0,33.0,0.0,0.0,100.0,-7.0,7,8,50.0,1.0,68.0,0.0,1.0,1.0,16.0,85.0,3.0,6.0,0.0,69.0,Good
8582,74.0,73.0,18.0,46.0,9.0,0.0,0.0,100.0,-7.0,7,8,9.0,0.0,11.0,21.0,0.0,0.0,65.0,-8.0,3.0,-8.0,1.0,50.0,Good
7670,77.0,221.0,0.0,64.0,31.0,0.0,0.0,94.0,14.0,6,6,36.0,4.0,51.0,-7.0,1.0,0.0,9.0,88.0,3.0,6.0,0.0,45.0,Bad
